Data,bid,ask,price,usd/brl,
1479489765629650, 1.0589, 1.05904, 1.05897, 3.3893, 
1479489785351352, 1.05892, 1.05907, 1.058995, 3.3893, 
1479489790448215, 1.05895, 1.05908, 1.059015, 3.3893, 
1479489800258833, 1.05891, 1.05905, 1.05898, 3.3893, 
1479489813132112, 1.05893, 1.05908, 1.059005, 3.3893, 
1479489818057799, 1.0589, 1.05905, 1.058975, 3.3893, 
1479489824326611, 1.05888, 1.05902, 1.05895, 3.3893, 
1479489837557439, 1.05895, 1.05909, 1.05902, 3.3893, 
1479489841895238, 1.05898, 1.05912, 1.05905, 3.3893, 
1479489845782565, 1.05885, 1.05898, 1.058915, 3.3893, 
1479489847222019, 1.05884, 1.05897, 1.058905, 3.3893, 
1479489849422190, 1.05871, 1.05887, 1.0587900000000001, 3.3893, 
1479489852680753, 1.05873, 1.05889, 1.05881, 3.3893, 
1479489859847447, 1.05874, 1.05889, 1.058815, 3.3893, 
1479489862515972, 1.0587, 1.05884, 1.05877, 3.3893, 
1479489864688259, 1.05873, 1.05887, 1.0588, 3.3893, 
1479489866878266, 1.0588, 1.05894, 1.05887, 3.3893, 
1479489869054895, 1.05882, 1.05896, 1.0588899999999999, 3.3893, 
1479489872106600, 1.0588, 1.05895, 1.058875, 3.3893, 
1479489872461091, 1.0589, 1.05904, 1.05897, 3.3893, 
1479489881032856, 1.05886,1059, 1.05893, 3.3893, 
1479489886867136, 1.05875, 1.05889, 1.05882, 3.3893, 
1479489903891372, 1.05888, 1.05903, 1.058955, 3.3883, 
1479489908203114, 1.05892, 1.05908, 1.0590000000000002, 3.3883, 
1479489911367199, 1.05886, 1.05902, 1.05894, 3.3883, 
1479489912876775, 1.05885, 1.05899, 1.05892, 3.3883, 
1479489916775933, 1.05879, 1.05895, 1.05887, 3.3883, 
1479489936155141, 1.05882, 1.05897, 1.0588950000000001, 3.3883, 
1479489936566306, 1.05885, 1.05901, 1.0589300000000001, 3.3883, 
1479489943451395, 1.05889, 1.05903, 1.05896, 3.3883, 
1479489947650546, 1.05892, 1.05906, 1.05899, 3.3883, 
1479489957731001, 1.05891, 1.05907, 1.05899, 3.3883, 
1479489962795493, 1.05895, 1.0591, 1.059025, 3.3883, 
1479489969770169, 1.05899, 1.05914, 1.059065, 3.3883, 
1479489971730521, 1.05897, 1.0591, 1.059035, 3.3883, 
1479489975711175, 1.05891, 1.05906, 1.0589849999999998, 3.3883, 
1479489979124973, 1.05889, 1.05903, 1.05896, 3.3883, 
1479489982392849, 1.05893, 1.05907,1059, 3.3883, 
1479489995430517, 1.05895, 1.05909, 1.05902, 3.3883, 
1479490014821292, 1.05901, 1.05914, 1.059075, 3.3883, 
1479490028724506, 1.05903, 1.05917, 1.0591, 3.3883, 
1479490032588311, 1.05903, 1.05916, 1.0590950000000001, 3.3883, 
1479490039846920, 1.05909, 1.05923, 1.0591599999999999, 3.3883, 
1479490050474942, 1.05907, 1.0592, 1.059135, 3.3883, 
1479490068489090, 1.05908, 1.05922, 1.05915, 3.3883, 
1479490079188338, 1.05912, 1.05925, 1.059185, 3.3883, 
1479490083188430, 1.05915, 1.05929, 1.05922, 3.3883, 
1479490084218787, 1.05917, 1.05933, 1.05925, 3.3883, 
1479490086958332, 1.05919, 1.05933, 1.05926, 3.3883, 
1479490088888446, 1.05914, 1.05929, 1.059215, 3.3883, 
1479490095070314, 1.05917, 1.05932, 1.059245, 3.3883, 
1479490107718102, 1.05909, 1.05926, 1.0591750000000002, 3.3883, 
1479490121655286, 1.05905, 1.05919, 1.05912, 3.3883, 
1479490123748096, 1.05901, 1.05916, 1.059085, 3.3883, 
1479490126100679, 1.05904, 1.05917, 1.059105, 3.3883, 
1479490129468634,1059, 1.05914, 1.05907, 3.3883, 
1479490130042185, 1.05898, 1.05912, 1.05905, 3.3883, 
1479490132985374, 1.05896, 1.05908, 1.0590199999999999, 3.3883, 
1479490143406227, 1.05901, 1.05915, 1.05908, 3.3883, 
1479490143851872, 1.05898, 1.05911, 1.059045, 3.3883, 
1479490158528918,1059, 1.05915, 1.059075, 3.3883, 
1479490161688149,1059, 1.05913, 1.059065, 3.3883, 
1479490162621355, 1.05898, 1.05912, 1.05905, 3.3883, 
1479490166197673, 1.05902, 1.05915, 1.059085, 3.3883, 
1479490184781789, 1.05901, 1.05913, 1.05907, 3.3883, 
1479490184919425, 1.05898, 1.0591, 1.05904, 3.3883, 
1479490189684548, 1.05898, 1.05913, 1.0590549999999999, 3.3883, 
1479490193064933, 1.05908, 1.0592, 1.05914, 3.3883, 
1479490200895488, 1.05911, 1.05923, 1.05917, 3.3883, 
1479490203745421, 1.05912, 1.05926, 1.05919, 3.3883, 
1479490218560255, 1.05916, 1.05931, 1.0592350000000001, 3.3883, 
1479490219981500, 1.0592, 1.05934, 1.05927, 3.3883, 
1479490226064180, 1.05924, 1.05937, 1.059305, 3.3883, 
1479490228252369, 1.05927, 1.0594, 1.059335, 3.3883, 
1479490231037042, 1.05937, 1.05952, 1.059445, 3.3883, 
1479490235461023, 1.05941, 1.05955, 1.05948, 3.3883, 
1479490236683429, 1.05945, 1.05959, 1.05952, 3.3883, 
1479490244096474, 1.05942, 1.05957, 1.059495, 3.3883, 
1479490251351245, 1.05935, 1.05948, 1.059415, 3.3883, 
1479490256651224, 1.05934, 1.0595, 1.05942, 3.3883, 
1479490257788678, 1.05931, 1.05945, 1.05938, 3.3883, 
1479490261134559, 1.05932, 1.05947, 1.0593949999999999, 3.3883, 
1479490263909892, 1.05935, 1.05949, 1.05942, 3.3883, 
1479490294669189, 1.05939, 1.05952, 1.059455, 3.3883, 
1479490300759162, 1.05931, 1.05947, 1.05939, 3.3883, 
1479490311786108, 1.05936, 1.0595, 1.05943, 3.3883, 
1479490324371360, 1.0592, 1.05935, 1.059275, 3.3883, 
1479490326313280, 1.05928, 1.05942, 1.05935, 3.3883, 
1479490327748590, 1.05932, 1.05945, 1.059385, 3.3883, 
1479490330954934, 1.05935, 1.05948, 1.059415, 3.3883, 
1479490334424213, 1.05931, 1.05946, 1.059385, 3.3883, 
1479490345537012, 1.05933, 1.05949, 1.0594100000000002, 3.3883, 
1479490348402695, 1.05927, 1.05943, 1.05935, 3.3883, 
1479490348540156, 1.05924, 1.05938, 1.05931, 3.3883, 
1479490352213356, 1.05933, 1.05947, 1.0594000000000001, 3.3883, 
1479490355861359, 1.05936, 1.05949, 1.059425, 3.3883, 
1479490382223438, 1.05939, 1.05953, 1.05946, 3.3883, 
1479490383555703, 1.05942, 1.05955, 1.059485, 3.3883, 
1479490391964494, 1.05937, 1.05951, 1.05944, 3.3883, 
1479490396678444, 1.05941, 1.05953, 1.0594700000000001, 3.3883, 
1479490403208915, 1.05934, 1.05945, 1.0593949999999999, 3.3883, 
1479490406024013, 1.0594, 1.05952, 1.05946, 3.3883, 
1479490408351922, 1.05942, 1.05957, 1.059495, 3.3883, 
1479490408997835, 1.05939, 1.05951, 1.05945, 3.3883, 
1479490412265239, 1.05932, 1.05947, 1.0593949999999999, 3.3883, 
1479490415676515, 1.05935, 1.0595, 1.059425, 3.3883, 
1479490430090076, 1.05934, 1.05947, 1.059405, 3.3883, 
1479490441913535, 1.05936, 1.05951, 1.0594350000000001, 3.3883, 
1479490461636582, 1.05937, 1.0595, 1.0594350000000001, 3.3883, 
1479490473586463, 1.05933, 1.05946, 1.059395, 3.3883, 
1479490478764320, 1.05936, 1.0595, 1.05943, 3.3883, 
1479490492030375, 1.05931, 1.05947, 1.05939, 3.3883, 
1479490510238996, 1.05937, 1.0595, 1.0594350000000001, 3.3835, 
1479490513120461, 1.05939, 1.05951, 1.05945, 3.3835, 
1479490513752063, 1.05941, 1.05953, 1.0594700000000001, 3.3835, 
1479490517735975, 1.0593, 1.05944, 1.05937, 3.3835, 
1479490520212690, 1.05935, 1.0595, 1.059425, 3.3835, 
1479490525274665, 1.0594, 1.05953, 1.0594649999999999, 3.3835, 
1479490526048836, 1.05943, 1.05956, 1.059495, 3.3835, 
1479490533197037, 1.05936, 1.0595, 1.05943, 3.3835, 
1479490540896476, 1.0594, 1.05954, 1.05947, 3.3835, 
1479490546660590, 1.05937, 1.05951, 1.05944, 3.3835, 
1479490556813927, 1.05938, 1.05952, 1.05945, 3.3835, 
1479490572483140, 1.05941, 1.05953, 1.0594700000000001, 3.3835, 
1479490575747440, 1.0593, 1.05946, 1.05938, 3.3835, 
1479490576652971, 1.05926, 1.05941, 1.059335, 3.3835, 
1479490579667779, 1.0593, 1.05944, 1.05937, 3.3835, 
1479490593322774, 1.05929, 1.05944, 1.0593650000000001, 3.3835, 
1479490596007213, 1.05927, 1.0594, 1.059335, 3.3835, 
1479490606201592, 1.05926, 1.05939, 1.059325, 3.3835, 
1479490622095328, 1.05914, 1.0593, 1.0592199999999998, 3.3835, 
1479490623024793, 1.05916, 1.05931, 1.0592350000000001, 3.3835, 
1479490629021065, 1.05916, 1.05929, 1.059225, 3.3835, 
1479490629975853, 1.05918, 1.05934, 1.05926, 3.3835, 
1479490635016336, 1.05922, 1.05935, 1.059285, 3.3835, 
1479490641488866, 1.05921, 1.05934, 1.059275, 3.3835, 
1479490658208409, 1.05917, 1.0593, 1.059235, 3.3835, 
1479490660602253, 1.05913, 1.05927, 1.0592, 3.3835, 
1479490668324583, 1.05907, 1.0592, 1.059135, 3.3835, 
1479490670195461, 1.05897, 1.05911, 1.05904, 3.3835, 
1479490672903965, 1.05908, 1.05922, 1.05915, 3.3835, 
1479490674527062, 1.05911, 1.05924, 1.059175, 3.3835, 
1479490680611115, 1.05913, 1.05928, 1.059205, 3.3835, 
1479490684407946, 1.05921, 1.05935, 1.05928, 3.3835, 
1479490688076740, 1.05917, 1.05932, 1.059245, 3.3835, 
1479490703337055, 1.05918, 1.05932, 1.05925, 3.3835, 
1479490712120652, 1.05924, 1.05939, 1.059315, 3.3835, 
1479490728193772, 1.05928, 1.05942, 1.05935, 3.3835, 
1479490741744650, 1.05929, 1.05945, 1.05937, 3.3835, 
1479490741863972, 1.05928, 1.05942, 1.05935, 3.3835, 
1479490755223825, 1.05927, 1.05938, 1.0593249999999999, 3.3835, 
1479490761423652, 1.0592, 1.05935, 1.059275, 3.3835, 
1479490784323096, 1.05924, 1.0594, 1.05932, 3.3835, 
1479490796429458, 1.05926, 1.05942, 1.0593400000000002, 3.3835, 
1479490814119272, 1.05924, 1.05938, 1.05931, 3.3835, 
1479490825762736, 1.05926, 1.05938, 1.05932, 3.3835, 
1479490850774827, 1.0593, 1.05945, 1.059375, 3.3835, 
1479490861989524, 1.05932, 1.05948, 1.0594000000000001, 3.3835, 
1479490866880440, 1.05936, 1.0595, 1.05943, 3.3835, 
1479490869385572, 1.05932, 1.05947, 1.0593949999999999, 3.3835, 
1479490883229982, 1.05926, 1.0594, 1.05933, 3.3835, 
1479490888171961, 1.05932, 1.05946, 1.05939, 3.3835, 
1479490890678653, 1.05937, 1.05951, 1.05944, 3.3835, 
1479490902442199, 1.05946, 1.0596, 1.05953, 3.3835, 
1479490906605472, 1.05936, 1.0595, 1.05943, 3.3835, 
1479490916597019, 1.05932, 1.05947, 1.0593949999999999, 3.3835, 
1479490918186449, 1.05935, 1.05948, 1.059415, 3.3835, 
1479490920213431, 1.05938, 1.05954, 1.05946, 3.3835, 
1479490928567008, 1.05927, 1.05942, 1.059345, 3.3835, 
1479490933046916, 1.05927, 1.0594, 1.059335, 3.3835, 
1479490935480311, 1.05923, 1.05938, 1.059305, 3.3835, 
1479490938486661, 1.05927, 1.0594, 1.059335, 3.3835, 
1479490942187696, 1.05924, 1.05937, 1.059305, 3.3835, 
1479490962067059, 1.05927, 1.0594, 1.059335, 3.3835, 
1479490965235210, 1.05926, 1.05938, 1.05932, 3.3835, 
1479490986333360, 1.05928, 1.05939, 1.059335, 3.3835, 
1479490992481179, 1.0592, 1.05933, 1.059265, 3.3835, 
1479491014557705, 1.05914, 1.05925, 1.0591949999999999, 3.3835, 
1479491025348790, 1.0591, 1.05924, 1.05917, 3.3835, 
1479491042082961, 1.05915, 1.05929, 1.05922, 3.3835, 
1479491044101911, 1.05923, 1.05936, 1.059295, 3.3835, 
1479491046922598, 1.05926, 1.05938, 1.05932, 3.3835, 
1479491063536749, 1.05925, 1.05937, 1.05931, 3.3835, 
1479491079889940, 1.05922, 1.05935, 1.059285, 3.3835, 
1479491086045252, 1.05917, 1.0593, 1.059235, 3.3835, 
1479491111119161, 1.05919, 1.05933, 1.05926, 3.3835, 
1479491111833263, 1.05915, 1.05928, 1.059215, 3.3835, 
1479491115356989, 1.05912, 1.05926, 1.05919, 3.3835, 
1479491120714096, 1.05909, 1.05924, 1.0591650000000001, 3.3835, 
1479491132851754, 1.05907, 1.0592, 1.059135, 3.3835, 
1479491138736502, 1.05909, 1.05922, 1.059155, 3.3835, 
1479491140423111, 1.05896, 1.05908, 1.0590199999999999, 3.3835, 
1479491148489802, 1.05898, 1.05912, 1.05905, 3.3835, 
1479491151869280, 1.05903, 1.05915, 1.0590899999999999, 3.3835, 
1479491154827888, 1.05899, 1.05912, 1.059055, 3.3835, 
1479491159074712, 1.05902, 1.05915, 1.059085, 3.3835, 
1479491162230295, 1.05896, 1.05909, 1.059025, 3.3835, 
1479491166074166, 1.05897, 1.0591, 1.059035, 3.3835, 
1479491173742104,1059, 1.05914, 1.05907, 3.3835, 
1479491175412459, 1.05897, 1.0591, 1.059035, 3.3835, 
1479491177652344, 1.05894, 1.05908, 1.05901, 3.3835, 
1479491188025738, 1.0589, 1.05906, 1.05898, 3.3835, 
1479491188931388, 1.05889, 1.05903, 1.05896, 3.3835, 
1479491198350676, 1.05896, 1.05909, 1.059025, 3.3835, 
1479491207236287, 1.05899, 1.05913, 1.0590600000000001, 3.3835, 
1479491209764349, 1.05897, 1.05911, 1.05904, 3.3835, 
1479491213132711, 1.0589, 1.05904, 1.05897, 3.3835, 
1479491215914078, 1.05884, 1.05896, 1.0589, 3.3835, 
1479491218423130, 1.05889, 1.05904, 1.0589650000000002, 3.3835, 
1479491224702557, 1.05887, 1.05898, 1.058925, 3.3835, 
1479491226827238, 1.05885, 1.05899, 1.05892, 3.3835, 
1479491231269381, 1.05888, 1.05902, 1.05895, 3.3835, 
1479491237806219, 1.05885, 1.05898, 1.058915, 3.3835, 
1479491240267018, 1.05882, 1.05894, 1.05888, 3.3835, 
1479491243009274, 1.05875, 1.05889, 1.05882, 3.3835, 
1479491246386099, 1.05866, 1.05881, 1.058735, 3.3835, 
1479491248400484, 1.05857, 1.05871, 1.05864, 3.3835, 
1479491251195367, 1.05884, 1.05896, 1.0589, 3.3835, 
1479491251470733, 1.0588, 1.05893, 1.058865, 3.3835, 
1479491254331320, 1.05884,1059, 1.05892, 3.3835, 
1479491258155847, 1.05885, 1.05901, 1.0589300000000001, 3.3835, 
1479491261147940, 1.05879, 1.05893, 1.05886, 3.3835, 
1479491264901980, 1.05878, 1.05893, 1.0588549999999999, 3.3835, 
1479491267920225, 1.05872, 1.05885, 1.058785, 3.3835, 
1479491268817707, 1.05865, 1.0588, 1.058725, 3.3835, 
1479491274704309, 1.05867, 1.0588, 1.058735, 3.3835, 
1479491276672926, 1.05864, 1.05878, 1.05871, 3.3835, 
1479491279548209, 1.05862, 1.05877, 1.058695, 3.3835, 
1479491281039136, 1.05859, 1.05873, 1.05866, 3.3835, 
1479491283233297, 1.05862, 1.05876, 1.05869, 3.3835, 
1479491288586063, 1.05863, 1.05879, 1.05871, 3.3835, 
1479491292710456, 1.05861, 1.05875, 1.05868, 3.3835, 
1479491298029902, 1.0586, 1.05876, 1.0586799999999998, 3.3835, 
1479491300488706, 1.05863, 1.0588, 1.0587149999999999, 3.3835, 
1479491303295585, 1.0587, 1.05886, 1.05878, 3.3835, 
1479491305822407, 1.05867, 1.0588, 1.058735, 3.3835, 
1479491308002070, 1.0587, 1.05884, 1.05877, 3.3835, 
1479491308747133, 1.05872, 1.05886, 1.0587900000000001, 3.3835, 
1479491312031952, 1.05874, 1.05887, 1.058805, 3.3835, 
1479491314797622, 1.05881, 1.05895, 1.05888, 3.3835, 
1479491317331263, 1.05882, 1.05895, 1.058885, 3.3835, 
1479491319834457, 1.05884, 1.05896, 1.0589, 3.3835, 
1479491324238402, 1.05884, 1.05899, 1.058915, 3.3835, 
1479491327126091, 1.05882, 1.05898, 1.0589, 3.3835, 
1479491327884851, 1.05886, 1.05901, 1.058935, 3.3835, 
1479491331257729, 1.05892, 1.05908, 1.0590000000000002, 3.3835, 
1479491332397632, 1.0589, 1.05902, 1.05896, 3.3835, 
1479491335241717, 1.05893, 1.05906, 1.058995, 3.3835, 
1479491337070238, 1.05891, 1.05907, 1.05899, 3.3835, 
1479491340322651, 1.05891, 1.05904, 1.058975, 3.3835, 
1479491341951379, 1.05888, 1.05902, 1.05895, 3.3835, 
1479491344887277, 1.05891, 1.05904, 1.058975, 3.3835, 
1479491356794746, 1.05887,1059, 1.058935, 3.3835, 
1479491364053944, 1.0588, 1.05893, 1.058865, 3.3835, 
1479491371232773, 1.05888, 1.05904, 1.05896, 3.3835, 
1479491378130200, 1.05885, 1.05898, 1.058915, 3.3835, 
1479491380291074, 1.05889, 1.05902, 1.058955, 3.3835, 
1479491381191356, 1.05886, 1.05901, 1.058935, 3.3835, 
1479491384467473, 1.05889, 1.05903, 1.05896, 3.3835, 
1479491386597410, 1.05892, 1.05906, 1.05899, 3.3835, 
1479491396860650, 1.05886, 1.05899, 1.058925, 3.3835, 
1479491398873368, 1.05884, 1.05898, 1.05891, 3.3835, 
1479491400429912, 1.05885,1059, 1.058925, 3.3835, 
1479491402898894, 1.05888, 1.05903, 1.058955, 3.3835, 
1479491406287569, 1.05887,1059, 1.058935, 3.3835, 
1479491409052766, 1.05893, 1.05908, 1.059005, 3.3835, 
1479491410533011, 1.05893, 1.05907,1059, 3.3835, 
1479491413315116, 1.05881, 1.05898, 1.0588950000000001, 3.3835, 
1479491415819818, 1.05872, 1.05887, 1.058795, 3.3835, 
1479491418092373, 1.05872, 1.05886, 1.0587900000000001, 3.3835, 
1479491421458764, 1.05868, 1.05883, 1.0587550000000001, 3.3835, 
1479491422698138, 1.05873, 1.05888, 1.058805, 3.3835, 
1479491428611766, 1.05873, 1.05888, 1.058805, 3.3835, 
1479491429281077, 1.05868, 1.05881, 1.058745, 3.3835, 
1479491433876950, 1.05871, 1.05886, 1.0587849999999999, 3.3835, 
1479491439305062, 1.05869, 1.05881, 1.0587499999999999, 3.3835, 
1479491445268315, 1.05864, 1.05879, 1.0587149999999999, 3.3835, 
1479491449712546, 1.05868, 1.0588, 1.05874, 3.3835, 
1479491455094985, 1.05864, 1.05877, 1.058705, 3.3835, 
1479491456950783, 1.0586, 1.05874, 1.05867, 3.3835, 
1479491469531555, 1.05863, 1.05878, 1.058705, 3.3835, 
1479491473440686, 1.05865, 1.05878, 1.058715, 3.3835, 
1479491476342347, 1.05871, 1.05885, 1.05878, 3.3835, 
1479491476807472, 1.05874, 1.05887, 1.058805, 3.3835, 
1479491487841887, 1.05871, 1.05886, 1.0587849999999999, 3.3835, 
1479491498179961, 1.05869, 1.05884, 1.058765, 3.3835, 
1479491501260878, 1.05865, 1.05878, 1.058715, 3.3835, 
1479491504634374, 1.05869, 1.05881, 1.0587499999999999, 3.3835, 
1479491513152290, 1.05872, 1.05884, 1.05878, 3.3835, 
1479491515403142, 1.0588, 1.05892, 1.0588600000000001, 3.3835, 
1479491524709305, 1.05877, 1.05891, 1.05884, 3.3835, 
1479491539117300, 1.05872, 1.05887, 1.058795, 3.3835, 
1479491541758717, 1.05877, 1.05888, 1.0588250000000001, 3.3835, 
1479491548248060, 1.05874, 1.05889, 1.058815, 3.3835, 
1479491559214554, 1.05879, 1.0589, 1.0588449999999998, 3.3835, 
1479491562133600, 1.05885, 1.05897, 1.05891, 3.3835, 
1479491565493110, 1.05888, 1.05902, 1.05895, 3.3835, 
1479491579172275, 1.05878, 1.05894, 1.0588600000000001, 3.3835, 
1479491581766839, 1.05882, 1.05893, 1.058875, 3.3835, 
1479491592255522, 1.0588, 1.05896, 1.0588799999999998, 3.3835, 
1479491600192567, 1.05876, 1.05889, 1.0588250000000001, 3.3835, 
1479491600396427, 1.05874, 1.05887, 1.058805, 3.3835, 
1479491611441385, 1.05885, 1.05898, 1.058915, 3.3835, 
1479491619799475, 1.05888, 1.05903, 1.058955, 3.3835, 
1479491622968118, 1.05892, 1.05906, 1.05899, 3.3835, 
